Topik_ID,Kategori,Nama_Topik,Rank,Kata,Skor_cTFIDF,Keyword_Ditemukan,Coverage,Keyword_Kategori_Lengkap
66,Keamanan & Pertahanan,66_tanaman_ayam_plastik_palsu,6,hewan,0.046672,serangan,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
66,Keamanan & Pertahanan,66_tanaman_ayam_plastik_palsu,7,budi,0.044783,serangan,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
66,Keamanan & Pertahanan,66_tanaman_ayam_plastik_palsu,8,serangan,0.044371,serangan,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
66,Keamanan & Pertahanan,66_tanaman_ayam_plastik_palsu,9,menemukan,0.043985,serangan,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
66,Keamanan & Pertahanan,66_tanaman_ayam_plastik_palsu,10,harga,0.042253,serangan,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,1,hakim,0.190584,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,2,ekspor,0.184224,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,3,suap,0.11691,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,4,korupsi,0.110475,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,5,minyak,0.105364,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,6,kasus,0.103325,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,7,perkara,0.101034,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,8,group,0.100129,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,9,tiga,0.090304,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
67,Kriminal & Hukum,67_hakim_ekspor_suap_korupsi,10,lepas,0.088074,hakim|korupsi|suap,3/57,banding|bui|dakwaan|denda|ditahan|ditangkap|gratifikasi|hakim|hukum|hukuman|jaksa|kasasi|kejahatan|kejaksaan|korban kriminal|korupsi|kpk|kriminal|lapas|mahkamah|napi|narkoba|narkotika|otopsi|pelaku|pelecehan|pemalsuan|pembunuhan|pemerkosaan|pencucian|pencurian|pengadilan|penganiayaan|penggeledahan|penipuan|penjara|penyidikan|penyitaan|peradilan|perampokan|perdata|persidangan|pidana|polisi|polri|putusan|rekonstruksi|rutan|sel|sidang|suap|tahanan|terdakwa|tersangka|tipikor|visum|vonis
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,1,tito,1.047116,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,2,negeri,0.109196,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,3,menteri,0.106526,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,4,pilkada,0.077098,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,5,extra menteri,0.059546,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,6,muhammad,0.053636,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,7,daerah,0.047236,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,8,gubernur,0.043146,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,9,heru,0.038368,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
68,Nasional & Pemerintahan,68_tito_negeri_menteri_pilkada,10,daerah extra,0.03692,daerah|gubernur|menteri,3/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,1,energi,0.525875,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,2,sumber daya,0.441488,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,3,daya,0.371882,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,4,esdm,0.318521,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,5,bahlil,0.223159,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,6,sumber,0.218566,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,7,menteri,0.191622,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,8,extra menteri,0.181464,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,9,kementerian,0.061301,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
69,Nasional & Pemerintahan,69_energi_sumber daya_daya_esdm,10,batu,0.049037,kementerian|menteri,2/64,anggaran|aparatur|apbd|apbn|asn|badan|bansos|bantuan sosial|birokrasi|blt|bpk|bpn|bps|brin|bupati|daerah|direktorat|dirjen|dprd|e-government|gubernur|ibu kota nusantara|ibukota|ikn|infrastruktur nasional|inpres|jokowi|kabinet|kebijakan|kemendag|kemendikbud|kemenhub|kemenkes|kementan|kementerian|keppres|komisi|lembaga|menteri|otonomi|pembangunan|pemda|pemerintah|pengadaan|peraturan|perda|perpres|pkh|pns|pp|prabowo|presiden|proyek|proyek nasional|reformasi birokrasi|regulasi|ruu|sekretariat|subsidi|tender|undang-undang|uu|walikota|wapres
70,Keamanan & Pertahanan,70_king_raja_baru saja_harry,1,king,0.682283,,0/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
70,Keamanan & Pertahanan,70_king_raja_baru saja_harry,2,raja,0.405665,,0/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
70,Keamanan & Pertahanan,70_king_raja_baru saja_harry,3,baru saja,0.137337,,0/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
